specialty_name,diagnosis_name,diagnosis_relevance,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,treatment_role_evidence,mapping_quality,evidence_interpretation,notes
呼吸,"Bronchitis, not specified as acute or chronic",primary_specialty_disease,albuterol 0.083% neb soln | azithromycin | ipratropium bromide neb | prednisone | benzonatate,albuterol 0.083% neb soln | azithromycin,insulin | potassium chloride | acetaminophen | heparin | furosemide,single_specialty_cooccurrence,albuterol 0.083% neb soln(182) | azithromycin(129) | ipratropium bromide neb(106) | prednisone(102) | benzonatate(69),albuterol 0.083% neb soln:disease_directed_therapy | azithromycin:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | prednisone:disease_directed_therapy | benzonatate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Bronchopneumonia, organism unspecified",primary_specialty_disease,albuterol 0.083% neb soln | ipratropium bromide neb | albuterol inhaler | ipratropium bromide mdi | benzonatate,albuterol 0.083% neb soln | ipratropium bromide neb,potassium chloride | levofloxacin | ns | insulin | heparin,single_specialty_cooccurrence,albuterol 0.083% neb soln(23) | ipratropium bromide neb(22) | albuterol inhaler(10) | ipratropium bromide mdi(9) | benzonatate(8),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | ipratropium bromide mdi:disease_directed_therapy | benzonatate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Bronchopneumonia, unspecified organism",primary_specialty_disease,albuterol 0.083% neb soln | azithromycin | guaifenesin-dextromethorphan | benzonatate | ipratropium-albuterol neb,albuterol 0.083% neb soln | azithromycin,acetaminophen | clobazam | heparin | amoxicillin-clavulanic acid | citalopram,single_specialty_cooccurrence,albuterol 0.083% neb soln(2) | azithromycin(2) | guaifenesin-dextromethorphan(2) | benzonatate(1) | ipratropium-albuterol neb(1),albuterol 0.083% neb soln:disease_directed_therapy | azithromycin:disease_directed_therapy | guaifenesin-dextromethorphan:disease_directed_therapy | benzonatate:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Centrilobular emphysema,primary_specialty_disease,albuterol inhaler | azithromycin | fluticasone-salmeterol diskus (250/50) | tiotropium bromide | albuterol 0.083% neb soln,albuterol inhaler | azithromycin,potassium chloride replacement (critical care and oncology) | fentanyl citrate | acetaminophen iv | potassium chloride | acetaminophen,single_specialty_cooccurrence,albuterol inhaler(3) | azithromycin(2) | fluticasone-salmeterol diskus (250/50)(2) | tiotropium bromide(2) | albuterol 0.083% neb soln(1),albuterol inhaler:disease_directed_therapy | azithromycin:disease_directed_therapy | fluticasone-salmeterol diskus (250/50):disease_directed_therapy | tiotropium bromide:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Chronic airway obstruction, not elsewhere classified",primary_specialty_disease,albuterol 0.083% neb soln | ipratropium bromide neb | tiotropium bromide | albuterol inhaler | prednisone,albuterol 0.083% neb soln | ipratropium bromide neb,insulin | potassium chloride | furosemide | acetaminophen | metoprolol tartrate,single_specialty_cooccurrence,albuterol 0.083% neb soln(6349) | ipratropium bromide neb(4032) | tiotropium bromide(3025) | albuterol inhaler(2788) | prednisone(2494),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | tiotropium bromide:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | prednisone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic and other pulmonary manifestations due to radiation,primary_specialty_disease,guaifenesin er,guaifenesin er,aspirin | calcium carbonate | heparin | influenza vaccine quadrivalent | levofloxacin,single_specialty_cooccurrence,guaifenesin er(1),guaifenesin er:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic ethmoidal sinusitis,primary_specialty_disease,prednisone | albuterol 0.083% neb soln | albuterol inhaler | fluticasone propionate nasal | ipratropium-albuterol neb,prednisone | albuterol 0.083% neb soln,heparin | sodium chloride nasal | acetaminophen | diphenhydramine | piperacillin-tazobactam,single_specialty_cooccurrence,prednisone(4) | albuterol 0.083% neb soln(2) | albuterol inhaler(2) | fluticasone propionate nasal(2) | ipratropium-albuterol neb(2),prednisone:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | fluticasone propionate nasal:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic maxillary sinusitis,primary_specialty_disease,albuterol inhaler | azithromycin | fluticasone propionate nasal | fluticasone-salmeterol diskus (500/50) | prednisone,albuterol inhaler | azithromycin,acetaminophen | heparin | diazepam | diphenhydramine | piperacillin-tazobactam,single_specialty_cooccurrence,albuterol inhaler(1) | azithromycin(1) | fluticasone propionate nasal(1) | fluticasone-salmeterol diskus (500/50)(1) | prednisone(1),albuterol inhaler:disease_directed_therapy | azithromycin:disease_directed_therapy | fluticasone propionate nasal:disease_directed_therapy | fluticasone-salmeterol diskus (500/50):disease_directed_therapy | prednisone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic obstructive pulmonary disease with (acute) exacerbation,primary_specialty_disease,prednisone | ipratropium-albuterol neb | albuterol 0.083% neb soln | azithromycin | albuterol inhaler,prednisone | ipratropium-albuterol neb,acetaminophen | heparin | senna | potassium chloride replacement (critical care and oncology) | docusate sodium,single_specialty_cooccurrence,prednisone(33) | ipratropium-albuterol neb(28) | albuterol 0.083% neb soln(25) | azithromycin(20) | albuterol inhaler(11),prednisone:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | azithromycin:disease_directed_therapy | albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,primary_specialty_disease,albuterol 0.083% neb soln | ipratropium-albuterol neb | albuterol inhaler | acetylcysteine 20% | guaifenesin,albuterol 0.083% neb soln | ipratropium-albuterol neb,acetaminophen | hydromorphone (dilaudid) | heparin | potassium chloride | influenza vaccine quadrivalent,single_specialty_cooccurrence,albuterol 0.083% neb soln(7) | ipratropium-albuterol neb(6) | albuterol inhaler(5) | acetylcysteine 20%(4) | guaifenesin(4),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | acetylcysteine 20%:disease_directed_therapy | guaifenesin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Chronic obstructive pulmonary disease, unspecified",primary_specialty_disease,albuterol inhaler | albuterol 0.083% neb soln | tiotropium bromide | prednisone | ipratropium-albuterol neb,albuterol inhaler | albuterol 0.083% neb soln,acetaminophen | oxycodone (immediate release) | docusate sodium | senna | hydromorphone (dilaudid),single_specialty_cooccurrence,albuterol inhaler(47) | albuterol 0.083% neb soln(29) | tiotropium bromide(22) | prednisone(21) | ipratropium-albuterol neb(15),albuterol inhaler:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | tiotropium bromide:disease_directed_therapy | prednisone:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic pansinusitis,primary_specialty_disease,methylprednisolone | fluticasone propionate nasal | guaifenesin-codeine phosphate | albuterol 0.083% neb soln,methylprednisolone | fluticasone propionate nasal,amoxicillin-clavulanic acid | sodium chloride nasal | acetaminophen | acyclovir | atovaquone suspension,single_specialty_cooccurrence,methylprednisolone(9) | fluticasone propionate nasal(2) | guaifenesin-codeine phosphate(2) | albuterol 0.083% neb soln(1),methylprednisolone:disease_directed_therapy | fluticasone propionate nasal:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic pneumothorax,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Chronic pulmonary edema,primary_specialty_disease,albuterol inhaler | methylprednisolone sodium succ | azithromycin,albuterol inhaler | methylprednisolone sodium succ,acetaminophen | hydromorphone (dilaudid) | methadone | oxycodone (immediate release) | captopril,single_specialty_cooccurrence,albuterol inhaler(2) | methylprednisolone sodium succ(2) | azithromycin(1),albuterol inhaler:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | azithromycin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic respiratory failure with hypercapnia,primary_specialty_disease,albuterol 0.083% neb soln | prednisone | albuterol inhaler | azithromycin | benzonatate,albuterol 0.083% neb soln | prednisone,acetaminophen | oxycodone (immediate release) | acetaminophen-caff-butalbital | enoxaparin (prophylaxis) | furosemide,single_specialty_cooccurrence,albuterol 0.083% neb soln(2) | prednisone(2) | albuterol inhaler(1) | azithromycin(1) | benzonatate(1),albuterol 0.083% neb soln:disease_directed_therapy | prednisone:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | azithromycin:disease_directed_therapy | benzonatate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic respiratory failure with hypoxia,primary_specialty_disease,albuterol 0.083% neb soln | albuterol inhaler | prednisone | azithromycin | benzonatate,albuterol 0.083% neb soln | albuterol inhaler,acetaminophen | oxycodone (immediate release) | acetaminophen-caff-butalbital | ceftriaxone | docusate sodium,single_specialty_cooccurrence,albuterol 0.083% neb soln(2) | albuterol inhaler(2) | prednisone(2) | azithromycin(1) | benzonatate(1),albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | prednisone:disease_directed_therapy | azithromycin:disease_directed_therapy | benzonatate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,"Chronic respiratory failure, unspecified whether with hypoxia or hypercapnia",primary_specialty_disease,,,potassium chloride replacement (critical care and oncology) | calcium gluconate | oxcarbazepine | mouth care oral rinse | acetaminophen,single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
呼吸,Chronic rhinitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Chronic sinusitis, unspecified",primary_specialty_disease,albuterol inhaler | fluticasone propionate nasal | azithromycin | guaifenesin-codeine phosphate | benzonatate,albuterol inhaler | fluticasone propionate nasal,acetaminophen | heparin | oxycodone (immediate release) | docusate sodium | senna,single_specialty_cooccurrence,albuterol inhaler(6) | fluticasone propionate nasal(6) | azithromycin(5) | guaifenesin-codeine phosphate(5) | benzonatate(3),albuterol inhaler:disease_directed_therapy | fluticasone propionate nasal:disease_directed_therapy | azithromycin:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | benzonatate:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Chronic tonsillitis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Coal workers' pneumoconiosis,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Cough variant asthma,primary_specialty_disease,albuterol 0.083% neb soln | benzonatate | fluticasone-salmeterol diskus (500/50) | guaifenesin-codeine phosphate | ipratropium bromide neb,albuterol 0.083% neb soln | benzonatate,acetaminophen | cetirizine | famotidine | heparin | influenza vaccine quadrivalent,single_specialty_cooccurrence,albuterol 0.083% neb soln(1) | benzonatate(1) | fluticasone-salmeterol diskus (500/50)(1) | guaifenesin-codeine phosphate(1) | ipratropium bromide neb(1),albuterol 0.083% neb soln:disease_directed_therapy | benzonatate:disease_directed_therapy | fluticasone-salmeterol diskus (500/50):disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Cryptogenic organizing pneumonia,primary_specialty_disease,albuterol 0.083% neb soln | benzonatate | guaifenesin-dextromethorphan | methylprednisolone sodium succ | prednisone,albuterol 0.083% neb soln | benzonatate,acetaminophen | diphenhydramine | docusate sodium | heparin | ibuprofen,single_specialty_cooccurrence,albuterol 0.083% neb soln(1) | benzonatate(1) | guaifenesin-dextromethorphan(1) | methylprednisolone sodium succ(1) | prednisone(1),albuterol 0.083% neb soln:disease_directed_therapy | benzonatate:disease_directed_therapy | guaifenesin-dextromethorphan:disease_directed_therapy | methylprednisolone sodium succ:disease_directed_therapy | prednisone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Cyst and mucocele of nose and nasal sinus,primary_specialty_disease,,,"clindamycin | 0.9% sodium chloride (mini bag plus) | acetaminophen | ampicillin-sulbactam | genvoya (elvitegravir, cobicistat, emtricitabine, tenofovir)",single_specialty_cooccurrence,,,仅保留低优先级方案,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
呼吸,Deviated nasal septum,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Diseases of mediastinum, not elsewhere classified",cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Disorders of diaphragm,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Drug-induced interstitial lung disorders, unspecified",primary_specialty_disease,ipratropium-albuterol neb | albuterol inhaler | prednisone | albuterol 0.083% neb soln | ipratropium bromide neb,ipratropium-albuterol neb | albuterol inhaler,potassium chloride replacement (critical care and oncology) | acetaminophen | heparin | calcium gluconate | docusate sodium,single_specialty_cooccurrence,ipratropium-albuterol neb(3) | albuterol inhaler(2) | prednisone(2) | albuterol 0.083% neb soln(1) | ipratropium bromide neb(1),ipratropium-albuterol neb:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | prednisone:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Edema of larynx,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,"Emphysema, unspecified",primary_specialty_disease,albuterol 0.083% neb soln | albuterol inhaler | tiotropium bromide | azithromycin | prednisone,albuterol 0.083% neb soln | albuterol inhaler,acetaminophen | heparin | oxycodone (immediate release) | senna | docusate sodium,single_specialty_cooccurrence,albuterol 0.083% neb soln(22) | albuterol inhaler(18) | tiotropium bromide(15) | azithromycin(12) | prednisone(12),albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | tiotropium bromide:disease_directed_therapy | azithromycin:disease_directed_therapy | prednisone:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Exercise induced bronchospasm,primary_specialty_disease,albuterol inhaler | prednisone | albuterol 0.083% neb soln | albuterol sulfate | fluticasone propionate 110mcg,albuterol inhaler | prednisone,acetaminophen | docusate sodium | oxycodone (immediate release) | calcium carbonate | ondansetron,single_specialty_cooccurrence,albuterol inhaler(6) | prednisone(5) | albuterol 0.083% neb soln(3) | albuterol sulfate(1) | fluticasone propionate 110mcg(1),albuterol inhaler:disease_directed_therapy | prednisone:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | albuterol sulfate:disease_directed_therapy | fluticasone propionate 110mcg:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Gangrene and necrosis of lung,primary_specialty_disease,albuterol inhaler,albuterol inhaler,acetaminophen | heparin | senna | vancomycin | morphine sulfate,single_specialty_cooccurrence,albuterol inhaler(1),albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Hemorrhage from tracheostomy stoma,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Hemothorax,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Hypersensitivity pneumonitis due to unspecified organic dust,primary_specialty_disease,albuterol 0.083% neb soln | benzonatate | tiotropium bromide,albuterol 0.083% neb soln | benzonatate,olanzapine | magnesium sulfate | warfarin | 0.9% sodium chloride (mini bag plus) | ertapenem sodium,single_specialty_cooccurrence,albuterol 0.083% neb soln(1) | benzonatate(1) | tiotropium bromide(1),albuterol 0.083% neb soln:disease_directed_therapy | benzonatate:disease_directed_therapy | tiotropium bromide:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Hypertrophy of nasal turbinates,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Hypertrophy of tonsils,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Influenza due to identified novel influenza A virus with gastrointestinal manifestations,cross_specialty_comorbidity,,,,single_specialty_cooccurrence,,,仅用于诊断评估,共现仅提示病例背景或跨专科合并症，不作为治疗因果证据,该诊断不是本专科主要疾病，可用于诊断评估和 MDT 协商背景
呼吸,Influenza due to identified novel influenza A virus with other respiratory manifestations,primary_specialty_disease,albuterol 0.083% neb soln | ipratropium-albuterol neb | albuterol inhaler | fluticasone propionate 110mcg | guaifenesin-dextromethorphan,albuterol 0.083% neb soln | ipratropium-albuterol neb,oseltamivir | acetaminophen | docusate sodium | influenza vaccine quadrivalent | calcium carbonate,single_specialty_cooccurrence,albuterol 0.083% neb soln(2) | ipratropium-albuterol neb(2) | albuterol inhaler(1) | fluticasone propionate 110mcg(1) | guaifenesin-dextromethorphan(1),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | fluticasone propionate 110mcg:disease_directed_therapy | guaifenesin-dextromethorphan:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Influenza due to identified novel influenza A virus with pneumonia,primary_specialty_disease,azithromycin | albuterol 0.083% neb soln | levalbuterol neb | albuterol inhaler | guaifenesin,azithromycin | albuterol 0.083% neb soln,acetaminophen | ceftriaxone | ondansetron | calcium carbonate | cepacol (sore throat lozenge),single_specialty_cooccurrence,azithromycin(7) | albuterol 0.083% neb soln(3) | levalbuterol neb(3) | albuterol inhaler(2) | guaifenesin(2),azithromycin:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | levalbuterol neb:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | guaifenesin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Influenza due to other identified influenza virus with other respiratory manifestations,primary_specialty_disease,prednisone | ipratropium-albuterol neb | guaifenesin-dextromethorphan | albuterol 0.083% neb soln | albuterol inhaler,prednisone | ipratropium-albuterol neb,acetaminophen | oseltamivir | potassium chloride | potassium chloride replacement (critical care and oncology) | ondansetron,single_specialty_cooccurrence,prednisone(11) | ipratropium-albuterol neb(6) | guaifenesin-dextromethorphan(4) | albuterol 0.083% neb soln(3) | albuterol inhaler(2),prednisone:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | guaifenesin-dextromethorphan:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Influenza due to other identified influenza virus with other specified pneumonia,primary_specialty_disease,albuterol 0.083% neb soln | albuterol inhaler | benzonatate | guaifenesin | ipratropium bromide neb,albuterol 0.083% neb soln | albuterol inhaler,lorazepam | olanzapine | oseltamivir | vancomycin | acyclovir,single_specialty_cooccurrence,albuterol 0.083% neb soln(1) | albuterol inhaler(1) | benzonatate(1) | guaifenesin(1) | ipratropium bromide neb(1),albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy | benzonatate:disease_directed_therapy | guaifenesin:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Influenza due to other identified influenza virus with unspecified type of pneumonia,primary_specialty_disease,azithromycin | albuterol 0.083% neb soln | ipratropium-albuterol neb | ipratropium bromide neb | guaifenesin,azithromycin | albuterol 0.083% neb soln,acetaminophen | diphenhydramine | influenza vaccine quadrivalent | oseltamivir | ceftriaxone,single_specialty_cooccurrence,azithromycin(7) | albuterol 0.083% neb soln(5) | ipratropium-albuterol neb(5) | ipratropium bromide neb(4) | guaifenesin(3),azithromycin:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | ipratropium bromide neb:disease_directed_therapy | guaifenesin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Influenza due to unidentified influenza virus with other respiratory manifestations,primary_specialty_disease,albuterol 0.083% neb soln | ipratropium-albuterol neb | prednisone | benzonatate | guaifenesin,albuterol 0.083% neb soln | ipratropium-albuterol neb,acetaminophen | oseltamivir | influenza vaccine quadrivalent | lorazepam | docusate sodium,single_specialty_cooccurrence,albuterol 0.083% neb soln(6) | ipratropium-albuterol neb(6) | prednisone(6) | benzonatate(5) | guaifenesin(5),albuterol 0.083% neb soln:disease_directed_therapy | ipratropium-albuterol neb:disease_directed_therapy | prednisone:disease_directed_therapy | benzonatate:disease_directed_therapy | guaifenesin:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Influenza due to unidentified influenza virus with unspecified type of pneumonia,primary_specialty_disease,azithromycin | guaifenesin-codeine phosphate | guaifenesin-dextromethorphan,azithromycin | guaifenesin-codeine phosphate,acetaminophen | d5 1/2ns | oseltamivir | acetaminophen-caff-butalbital | amoxicillin,single_specialty_cooccurrence,azithromycin(1) | guaifenesin-codeine phosphate(1) | guaifenesin-dextromethorphan(1),azithromycin:disease_directed_therapy | guaifenesin-codeine phosphate:disease_directed_therapy | guaifenesin-dextromethorphan:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
呼吸,Interstitial emphysema,primary_specialty_disease,ipratropium-albuterol neb | azithromycin | prednisone | albuterol 0.083% neb soln | albuterol inhaler,ipratropium-albuterol neb | azithromycin,acetaminophen | paliperidone er | heparin | influenza vaccine quadrivalent | amoxicillin-clavulanic acid,single_specialty_cooccurrence,ipratropium-albuterol neb(5) | azithromycin(4) | prednisone(3) | albuterol 0.083% neb soln(2) | albuterol inhaler(2),ipratropium-albuterol neb:disease_directed_therapy | azithromycin:disease_directed_therapy | prednisone:disease_directed_therapy | albuterol 0.083% neb soln:disease_directed_therapy | albuterol inhaler:disease_directed_therapy,候选证据充分,单专科住院共现可作为真实世界候选证据，不代表治疗因果或临床指南推荐,已优先保留疾病直接治疗或风险控制药物，支持/通用药物移入低优先级
