specialty_name,diagnosis_name,recommended_drugs,candidate_drug_pairs,avoid_or_low_priority_drugs,evidence_source,top_drug_evidence,mapping_quality,notes
心血管,"Angina pectoris, unspecified",lisinopril | heparin | amiodarone | aspirin | aspirin ec,lisinopril | heparin,lorazepam | potassium chloride | acetaminophen | diazepam - ciwa protocol | lithium carbonate,single_specialty_cooccurrence,lisinopril(4) | heparin(2) | amiodarone(1) | aspirin(1) | aspirin ec(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Aortic aneurysm of unspecified site, without rupture",metoprolol tartrate | alteplase (catheter clearance) | enoxaparin sodium | hydralazine | warfarin,metoprolol tartrate | alteplase (catheter clearance),potassium chloride | acetaminophen | docusate sodium | potassium chloride (powder) | insulin,single_specialty_cooccurrence,metoprolol tartrate(5) | alteplase (catheter clearance)(4) | enoxaparin sodium(3) | hydralazine(3) | warfarin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Aortic ectasia, unspecified site",furosemide | heparin | metoprolol succinate xl | warfarin | lisinopril,furosemide | heparin,acetaminophen | docusate sodium | senna | calcium carbonate | famotidine,single_specialty_cooccurrence,furosemide(4) | heparin(4) | metoprolol succinate xl(4) | warfarin(4) | lisinopril(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Arterial fibromuscular dysplasia,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Arteriovenous fistula, acquired",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Arteritis, unspecified",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Asymptomatic varicose veins of bilateral lower extremities,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Asymptomatic varicose veins of left lower extremity,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Asymptomatic varicose veins of right lower extremity,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Asymptomatic varicose veins of unspecified lower extremity,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Ataxia following cerebral infarction,apixaban | atorvastatin,apixaban | atorvastatin,acetaminophen | nortriptyline | ondansetron | sarna lotion | vitamin d,single_specialty_cooccurrence,apixaban(1) | atorvastatin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atheroembolism of right lower extremity,heparin sodium | clopidogrel,heparin sodium | clopidogrel,gabapentin | ondansetron,single_specialty_cooccurrence,heparin sodium(2) | clopidogrel(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atherosclerosis of aorta,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, left leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of autologous vein coronary artery bypass graft(s) with other forms of angina pectoris,aspirin desensitization (urticaria/angioedema) | aspirin | clopidogrel | furosemide | heparin,aspirin desensitization (urticaria/angioedema) | aspirin,potassium chloride | isosorbide mononitrate (extended release) | acetaminophen | ramelteon | allopurinol,single_specialty_cooccurrence,aspirin desensitization (urticaria/angioedema)(10) | aspirin(3) | clopidogrel(3) | furosemide(1) | heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unstable angina pectoris,aspirin ec | atorvastatin | lisinopril,aspirin ec | atorvastatin,potassium chloride | acetaminophen | atenolol | atropine sulfate | d5w,single_specialty_cooccurrence,aspirin ec(1) | atorvastatin(1) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,aspirin | heparin | atorvastatin | clopidogrel | metoprolol tartrate,aspirin | heparin,isosorbide dinitrate | docusate sodium | senna | acetaminophen | influenza vaccine quadrivalent,single_specialty_cooccurrence,aspirin(7) | heparin(5) | atorvastatin(4) | clopidogrel(4) | metoprolol tartrate(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Atherosclerosis of native arteries of extremities with gangrene, bilateral legs",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with gangrene, left leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with gangrene, other extremity",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with gangrene, right leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with intermittent claudication, bilateral legs",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with intermittent claudication, left leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with intermittent claudication, right leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with intermittent claudication, unspecified extremity",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with rest pain, bilateral legs",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with rest pain, left leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of native arteries of extremities with rest pain, right leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of left leg with ulceration of ankle,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of left leg with ulceration of heel and midfoot,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of left leg with ulceration of other part of foot,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of left leg with ulceration of other part of lower leg,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of other extremities with ulceration,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of right leg with ulceration of heel and midfoot,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of right leg with ulceration of other part of foot,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of right leg with ulceration of other part of lower leg,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of native arteries of right leg with ulceration of unspecified site,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, left leg",,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of other arteries,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerosis of renal artery,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Atherosclerotic heart disease of native coronary artery with angina pectoris with documented spasm,atorvastatin | aspirin | heparin | carvedilol | clopidogrel,atorvastatin | aspirin,amlodipine | acetaminophen | morphine sulfate | potassium chloride replacement (critical care and oncology) | senna,single_specialty_cooccurrence,atorvastatin(9) | aspirin(8) | heparin(8) | carvedilol(5) | clopidogrel(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atherosclerotic heart disease of native coronary artery with other forms of angina pectoris,aspirin | metoprolol tartrate | atorvastatin | metoprolol succinate xl | heparin,aspirin | metoprolol tartrate,potassium chloride | acetaminophen | senna | oxycodone (immediate release) | docusate sodium,single_specialty_cooccurrence,aspirin(33) | metoprolol tartrate(23) | atorvastatin(16) | metoprolol succinate xl(16) | heparin(15),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atherosclerotic heart disease of native coronary artery with unspecified angina pectoris,metoprolol tartrate | atorvastatin | furosemide | aspirin | heparin,metoprolol tartrate | atorvastatin,potassium chloride | acetaminophen | insulin | docusate sodium | senna,single_specialty_cooccurrence,metoprolol tartrate(64) | atorvastatin(37) | furosemide(35) | aspirin(32) | heparin(30),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atherosclerotic heart disease of native coronary artery with unstable angina pectoris,metoprolol tartrate | heparin | atorvastatin | aspirin | heparin sodium,metoprolol tartrate | heparin,potassium chloride | acetaminophen | senna | insulin | magnesium sulfate,single_specialty_cooccurrence,metoprolol tartrate(86) | heparin(70) | atorvastatin(66) | aspirin(64) | heparin sodium(35),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atherosclerotic heart disease of native coronary artery without angina pectoris,metoprolol tartrate | aspirin | atorvastatin | furosemide | heparin,metoprolol tartrate | aspirin,acetaminophen | potassium chloride | docusate sodium | senna | oxycodone (immediate release),single_specialty_cooccurrence,metoprolol tartrate(657) | aspirin(410) | atorvastatin(393) | furosemide(391) | heparin(357),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atrial premature depolarization,furosemide | metoprolol tartrate | aspirin | metoprolol succinate xl | spironolactone,furosemide | metoprolol tartrate,acetaminophen | potassium chloride | senna | simethicone | bisacodyl,single_specialty_cooccurrence,furosemide(10) | metoprolol tartrate(7) | aspirin(4) | metoprolol succinate xl(3) | spironolactone(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Atrioventricular block, complete",furosemide | warfarin | heparin | lisinopril | aspirin,furosemide | warfarin,potassium chloride | acetaminophen | senna | potassium chloride replacement (critical care and oncology) | oxycodone (immediate release),single_specialty_cooccurrence,furosemide(38) | warfarin(32) | heparin(30) | lisinopril(22) | aspirin(20),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Atrioventricular block, first degree",metoprolol tartrate | furosemide | warfarin | aspirin | metoprolol succinate xl,metoprolol tartrate | furosemide,potassium chloride | acetaminophen | oxycodone (immediate release) | insulin | docusate sodium,single_specialty_cooccurrence,metoprolol tartrate(28) | furosemide(23) | warfarin(20) | aspirin(10) | metoprolol succinate xl(7),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Atrioventricular block, second degree",heparin | aspirin | captopril | hydralazine | lisinopril,heparin | aspirin,acetaminophen | potassium chloride | senna | potassium chloride replacement (critical care and oncology) | docusate sodium,single_specialty_cooccurrence,heparin(22) | aspirin(18) | captopril(13) | hydralazine(13) | lisinopril(13),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Atypical atrial flutter,metoprolol tartrate | apixaban | metoprolol succinate xl | warfarin | amiodarone,metoprolol tartrate | apixaban,potassium chloride | acetaminophen | ramelteon | senna | cepacol (sore throat lozenge),single_specialty_cooccurrence,metoprolol tartrate(12) | apixaban(11) | metoprolol succinate xl(9) | warfarin(9) | amiodarone(6),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Bifascicular block,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Cardiac arrest due to other underlying condition,heparin | metoprolol tartrate,heparin | metoprolol tartrate,acetaminophen | epinephrine | influenza vaccine quadrivalent | lorazepam | morphine sulfate,single_specialty_cooccurrence,heparin(1) | metoprolol tartrate(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cardiac arrest due to underlying cardiac condition,metoprolol tartrate | heparin | aspirin | lisinopril | warfarin,metoprolol tartrate | heparin,potassium chloride replacement (critical care and oncology) | magnesium sulfate | acetaminophen | potassium chloride | senna,single_specialty_cooccurrence,metoprolol tartrate(19) | heparin(15) | aspirin(13) | lisinopril(13) | warfarin(10),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Cardiac arrest, cause unspecified",metoprolol tartrate | heparin sodium | alteplase | heparin | atorvastatin,metoprolol tartrate | heparin sodium,potassium chloride | magnesium sulfate | sterile water | calcium gluconate | sodium bicarbonate,single_specialty_cooccurrence,metoprolol tartrate(5) | heparin sodium(4) | alteplase(3) | heparin(3) | atorvastatin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Cardiac arrhythmia, unspecified",metoprolol tartrate | hydralazine | carvedilol | furosemide | apixaban,metoprolol tartrate | hydralazine,potassium chloride | acetaminophen | bisacodyl | ondansetron | acetaminophen iv,single_specialty_cooccurrence,metoprolol tartrate(6) | hydralazine(5) | carvedilol(3) | furosemide(3) | apixaban(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cardiac tamponade,heparin | furosemide | warfarin | enoxaparin sodium | atorvastatin,heparin | furosemide,prednisone | acetaminophen | potassium chloride replacement (critical care and oncology) | ibuprofen | colchicine,single_specialty_cooccurrence,heparin(8) | furosemide(7) | warfarin(7) | enoxaparin sodium(4) | atorvastatin(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cardiomegaly,metoprolol tartrate | heparin | furosemide | metoprolol succinate xl | lisinopril,metoprolol tartrate | heparin,acetaminophen | potassium chloride | lorazepam | oxycodone (immediate release) | influenza vaccine quadrivalent,single_specialty_cooccurrence,metoprolol tartrate(23) | heparin(13) | furosemide(11) | metoprolol succinate xl(9) | lisinopril(8),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cardiomyopathy due to drug and external agent,furosemide | captopril | carvedilol | lisinopril | apixaban,furosemide | captopril,acetaminophen | potassium chloride | lorazepam | morphine sulfate | polyethylene glycol,single_specialty_cooccurrence,furosemide(8) | captopril(5) | carvedilol(4) | lisinopril(4) | apixaban(3),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cardiomyopathy in diseases classified elsewhere,lisinopril | heparin | atorvastatin | captopril | apixaban,lisinopril | heparin,acetaminophen | influenza vaccine quadrivalent | levothyroxine sodium | omeprazole,single_specialty_cooccurrence,lisinopril(4) | heparin(3) | atorvastatin(2) | captopril(2) | apixaban(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,"Cardiomyopathy, unspecified",furosemide | metoprolol tartrate | lisinopril | metoprolol succinate xl | heparin,furosemide | metoprolol tartrate,potassium chloride | acetaminophen | senna | docusate sodium | oxycodone (immediate release),single_specialty_cooccurrence,furosemide(87) | metoprolol tartrate(70) | lisinopril(48) | metoprolol succinate xl(42) | heparin(31),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Celiac artery compression syndrome,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Cerebral amyloid angiopathy,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,Cerebral atherosclerosis,,,,single_specialty_cooccurrence,,背景共病,该诊断被标记为背景共病，不作为专科核心推荐依据
心血管,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",warfarin | apixaban | enoxaparin (treatment) | heparin sodium,warfarin | apixaban,bictegrav-emtricit-tenofov ala | bisacodyl | sulfameth/trimethoprim ss | acetaminophen | isavuconazonium sulfate,single_specialty_cooccurrence,warfarin(2) | apixaban(1) | enoxaparin (treatment)(1) | heparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of left carotid artery,apixaban | heparin | atorvastatin | heparin sodium,apixaban | heparin,senna | acetaminophen | influenza vaccine quadrivalent | dextrose 50% | docusate sodium,single_specialty_cooccurrence,apixaban(2) | heparin(2) | atorvastatin(1) | heparin sodium(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of left cerebellar artery,aspirin | heparin | metoprolol tartrate | atorvastatin | hydralazine,aspirin | heparin,acetaminophen | dextrose 50% | docusate sodium | glucagon | glucose gel,single_specialty_cooccurrence,aspirin(3) | heparin(2) | metoprolol tartrate(2) | atorvastatin(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of left middle cerebral artery,hydralazine | aspirin | atorvastatin | heparin | warfarin,hydralazine | aspirin,acetaminophen | senna | potassium chloride | docusate sodium | bisacodyl,single_specialty_cooccurrence,hydralazine(13) | aspirin(9) | atorvastatin(9) | heparin(8) | warfarin(8),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of left posterior cerebral artery,metoprolol tartrate | aspirin | diltiazem | heparin | atorvastatin,metoprolol tartrate | aspirin,acetaminophen | potassium chloride replacement (critical care and oncology) | calcium gluconate | iso-osmotic sodium chloride | potassium chloride,single_specialty_cooccurrence,metoprolol tartrate(10) | aspirin(3) | diltiazem(3) | heparin(3) | atorvastatin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of left vertebral artery,aspirin | atorvastatin | heparin,aspirin | atorvastatin,docusate sodium | senna | bupropion (sustained release) | calcium carbonate | cetirizine,single_specialty_cooccurrence,aspirin(1) | atorvastatin(1) | heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of other cerebral artery,atorvastatin | heparin | metoprolol tartrate | warfarin | apixaban,atorvastatin | heparin,potassium chloride replacement (critical care and oncology) | acetaminophen | bisacodyl | calcium gluconate | iso-osmotic sodium chloride,single_specialty_cooccurrence,atorvastatin(2) | heparin(2) | metoprolol tartrate(2) | warfarin(2) | apixaban(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of right carotid artery,aspirin | atorvastatin | heparin | hydralazine | lisinopril,aspirin | atorvastatin,pneumococcal 23-valent polysaccharide vaccine,single_specialty_cooccurrence,aspirin(1) | atorvastatin(1) | heparin(1) | hydralazine(1) | lisinopril(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of right cerebellar artery,metoprolol tartrate | apixaban | atorvastatin | aspirin | heparin,metoprolol tartrate | apixaban,potassium chloride | acetaminophen | magnesium sulfate | bisacodyl | dabigatran etexilate,single_specialty_cooccurrence,metoprolol tartrate(6) | apixaban(2) | atorvastatin(2) | aspirin(1) | heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of right middle cerebral artery,hydralazine | aspirin | atorvastatin | heparin | clopidogrel,hydralazine | aspirin,senna | acetaminophen | bisacodyl | hydromorphone (dilaudid) | docusate sodium,single_specialty_cooccurrence,hydralazine(5) | aspirin(4) | atorvastatin(4) | heparin(4) | clopidogrel(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of right posterior cerebral artery,metoprolol tartrate | aspirin | atorvastatin | furosemide | heparin,metoprolol tartrate | aspirin,acetaminophen | influenza vaccine quadrivalent | oxycodone (immediate release) | docusate sodium | insulin,single_specialty_cooccurrence,metoprolol tartrate(7) | aspirin(3) | atorvastatin(3) | furosemide(2) | heparin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of right vertebral artery,aspirin | heparin | apixaban | atorvastatin | hydralazine,aspirin | heparin,bisacodyl | acetaminophen | calcium carbonate | docusate sodium | haloperidol,single_specialty_cooccurrence,aspirin(2) | heparin(2) | apixaban(1) | atorvastatin(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of unspecified cerebral artery,heparin | aspirin | heparin sodium | metoprolol tartrate | warfarin,heparin | aspirin,acetaminophen | potassium chloride | senna | insulin | glucagon,single_specialty_cooccurrence,heparin(12) | aspirin(11) | heparin sodium(10) | metoprolol tartrate(9) | warfarin(9),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of unspecified middle cerebral artery,aspirin | heparin,aspirin | heparin,lorazepam | magnesium sulfate | bisacodyl | methadone | acetaminophen,single_specialty_cooccurrence,aspirin(1) | heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to embolism of unspecified precerebral artery,apixaban | hydralazine | aspirin | heparin | valsartan,apixaban | hydralazine,docusate sodium | potassium chloride | senna | acetaminophen | atenolol,single_specialty_cooccurrence,apixaban(2) | hydralazine(2) | aspirin(1) | heparin(1) | valsartan(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to thrombosis of basilar artery,heparin sodium | atorvastatin | apixaban | aspirin | aspirin ec,heparin sodium | atorvastatin,potassium chloride | potassium chloride replacement (critical care and oncology) | senna | acetaminophen | calcium gluconate,single_specialty_cooccurrence,heparin sodium(3) | atorvastatin(2) | apixaban(1) | aspirin(1) | aspirin ec(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to thrombosis of left posterior cerebral artery,alteplase (catheter clearance) | metoprolol tartrate,alteplase (catheter clearance) | metoprolol tartrate,acetaminophen iv | morphine sulfate | glycopyrrolate | acetaminophen | lorazepam,single_specialty_cooccurrence,alteplase (catheter clearance)(1) | metoprolol tartrate(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to thrombosis of left vertebral artery,heparin sodium | apixaban | aspirin | aspirin ec | atorvastatin,heparin sodium | apixaban,potassium chloride | acetaminophen | acetaminophen iv | senna | docusate sodium,single_specialty_cooccurrence,heparin sodium(3) | apixaban(1) | aspirin(1) | aspirin ec(1) | atorvastatin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to thrombosis of right middle cerebral artery,aspirin | clopidogrel | heparin | hydralazine | metoprolol tartrate,aspirin | clopidogrel,acetaminophen | bisacodyl | docusate sodium | senna | oxycodone (immediate release),single_specialty_cooccurrence,aspirin(6) | clopidogrel(5) | heparin(4) | hydralazine(4) | metoprolol tartrate(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of basilar artery,heparin sodium | hydralazine | apixaban | aspirin | atorvastatin,heparin sodium | hydralazine,potassium chloride | sw | calcium gluconate | iso-osmotic sodium chloride | acetaminophen,single_specialty_cooccurrence,heparin sodium(3) | hydralazine(3) | apixaban(2) | aspirin(2) | atorvastatin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of left carotid arteries,warfarin | heparin sodium | clopidogrel | aspirin | atorvastatin,warfarin | heparin sodium,hydromorphone (dilaudid) | magnesium sulfate | acetaminophen | potassium chloride replacement (critical care and oncology) | docusate sodium,single_specialty_cooccurrence,warfarin(13) | heparin sodium(12) | clopidogrel(5) | aspirin(4) | atorvastatin(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of left cerebellar artery,heparin | aspirin | atorvastatin | hydralazine,heparin | aspirin,acetaminophen | docusate sodium | senna | dextrose 50% | glucagon,single_specialty_cooccurrence,heparin(2) | aspirin(1) | atorvastatin(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of left middle cerebral artery,heparin | aspirin | aspirin ec | atorvastatin | hydralazine,heparin | aspirin,acetaminophen | bisacodyl | docusate sodium | ferrous sulfate,single_specialty_cooccurrence,heparin(2) | aspirin(1) | aspirin ec(1) | atorvastatin(1) | hydralazine(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of left vertebral artery,warfarin | hydralazine | apixaban | aspirin | heparin,warfarin | hydralazine,ondansetron | senna | docusate sodium | acetaminophen | influenza vaccine quadrivalent,single_specialty_cooccurrence,warfarin(4) | hydralazine(3) | apixaban(2) | aspirin(2) | heparin(2),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of other precerebral arteries,atorvastatin | aspirin | clopidogrel | heparin,atorvastatin | aspirin,acetaminophen | influenza vaccine quadrivalent,single_specialty_cooccurrence,atorvastatin(2) | aspirin(1) | clopidogrel(1) | heparin(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of right carotid arteries,aspirin | heparin | hydralazine | clopidogrel | metoprolol tartrate,aspirin | heparin,acetaminophen | docusate sodium | senna | bisacodyl | insulin,single_specialty_cooccurrence,aspirin(6) | heparin(6) | hydralazine(6) | clopidogrel(5) | metoprolol tartrate(4),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of right cerebellar artery,aspirin | heparin sodium | clopidogrel | heparin | apixaban,aspirin | heparin sodium,bisacodyl | ondansetron | cyclobenzaprine | oxycodone (immediate release) | senna,single_specialty_cooccurrence,aspirin(3) | heparin sodium(3) | clopidogrel(2) | heparin(2) | apixaban(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of right middle cerebral artery,hydralazine | atorvastatin | aspirin | heparin | carvedilol,hydralazine | atorvastatin,acetaminophen | bisacodyl | lorazepam | senna | calcium gluconate,single_specialty_cooccurrence,hydralazine(5) | atorvastatin(3) | aspirin(2) | heparin(2) | carvedilol(1),可直接使用,已优先保留核心治疗药，支持治疗药和通用辅助药移入低优先级
心血管,Cerebral infarction due to unspecified occlusion or stenosis of right posterior cerebral artery,,,glycopyrrolate | lorazepam | morphine sulfate | olanzapine (disintegrating tablet) | ondansetron,single_specialty_cooccurrence,,仅保留低优先级方案,当前未识别到明确核心治疗药，仅保留低优先级方案供参考
